subject,wave,session,term,roi,b
115825,wave2,baseline,target,LH_Default_PFC_1,0.0531715160318342
115825,wave2,baseline,intercept,LH_Default_PFC_10,0.12090781782574
115825,wave2,baseline,conjunction,LH_Default_PFC_10,-0.130891853419448
115825,wave2,baseline,distractor,LH_Default_PFC_10,0.0237597944627798
115825,wave2,baseline,incongruency,LH_Default_PFC_10,-0.148568547613326
115825,wave2,baseline,target,LH_Default_PFC_10,0.0196323572786923
115825,wave2,baseline,intercept,LH_Default_PFC_11,0.158391298531575
115825,wave2,baseline,conjunction,LH_Default_PFC_11,-0.0406095977494141
115825,wave2,baseline,distractor,LH_Default_PFC_11,-0.0222217565977847
115825,wave2,baseline,incongruency,LH_Default_PFC_11,0.0359017182959444
115825,wave2,baseline,target,LH_Default_PFC_11,0.0383905814684751
115825,wave2,baseline,intercept,LH_Default_PFC_12,0.0265439863044221
115825,wave2,baseline,conjunction,LH_Default_PFC_12,-0.00605803510077561
115825,wave2,baseline,distractor,LH_Default_PFC_12,-0.0342445572361109
115825,wave2,baseline,incongruency,LH_Default_PFC_12,-0.0225543416797356
115825,wave2,baseline,target,LH_Default_PFC_12,0.0317163744646365
115825,wave2,baseline,intercept,LH_Default_PFC_13,0.203235354198393
115825,wave2,baseline,conjunction,LH_Default_PFC_13,-0.0283040861749251
115825,wave2,baseline,distractor,LH_Default_PFC_13,0.0298345838981575
115825,wave2,baseline,incongruency,LH_Default_PFC_13,0.0623033541921344
115825,wave2,baseline,target,LH_Default_PFC_13,0.0376816237761892
115825,wave2,baseline,intercept,LH_Default_PFC_2,-0.171234199741474
115825,wave2,baseline,conjunction,LH_Default_PFC_2,-0.000966210167509504
115825,wave2,baseline,distractor,LH_Default_PFC_2,-0.00662042035410081
115825,wave2,baseline,incongruency,LH_Default_PFC_2,0.0191998291595236
115825,wave2,baseline,target,LH_Default_PFC_2,0.0119805988834045
115825,wave2,baseline,intercept,LH_Default_PFC_3,-0.0728545050548344
115825,wave2,baseline,conjunction,LH_Default_PFC_3,0.0623078403295232
115825,wave2,baseline,distractor,LH_Default_PFC_3,-0.0480720246738607
115825,wave2,baseline,incongruency,LH_Default_PFC_3,-0.0230330791088398
115825,wave2,baseline,target,LH_Default_PFC_3,-0.00951812420172935
115825,wave2,baseline,intercept,LH_Default_PFC_4,0.0131515394975914
115825,wave2,baseline,conjunction,LH_Default_PFC_4,0.0366034887216102
115825,wave2,baseline,distractor,LH_Default_PFC_4,-0.0171219928735862
115825,wave2,baseline,incongruency,LH_Default_PFC_4,0.00763057605049979
115825,wave2,baseline,target,LH_Default_PFC_4,-0.00440605968441249
115825,wave2,baseline,intercept,LH_Default_PFC_5,0.0400198600678453
115825,wave2,baseline,conjunction,LH_Default_PFC_5,-0.0630669327453471
115825,wave2,baseline,distractor,LH_Default_PFC_5,0.0260713169847634
115825,wave2,baseline,incongruency,LH_Default_PFC_5,-0.00220600304813888
115825,wave2,baseline,target,LH_Default_PFC_5,0.0646026668084901
115825,wave2,baseline,intercept,LH_Default_PFC_6,-0.0999859184583277
115825,wave2,baseline,conjunction,LH_Default_PFC_6,0.146955787212925
115825,wave2,baseline,distractor,LH_Default_PFC_6,-0.0646493668660781
115825,wave2,baseline,incongruency,LH_Default_PFC_6,-0.0451531841995598
115825,wave2,baseline,target,LH_Default_PFC_6,0.0395736171086096
115825,wave2,baseline,intercept,LH_Default_PFC_7,-0.128553955420794
115825,wave2,baseline,conjunction,LH_Default_PFC_7,0.0422030000258918
115825,wave2,baseline,distractor,LH_Default_PFC_7,-0.0435747123433375
115825,wave2,baseline,incongruency,LH_Default_PFC_7,-0.13285024022246
115825,wave2,baseline,target,LH_Default_PFC_7,0.0378571681640222
115825,wave2,baseline,intercept,LH_Default_PFC_8,0.0231270899241743
115825,wave2,baseline,conjunction,LH_Default_PFC_8,-0.1338834311868
115825,wave2,baseline,distractor,LH_Default_PFC_8,0.0519791112662671
115825,wave2,baseline,incongruency,LH_Default_PFC_8,0.0751756038109332
115825,wave2,baseline,target,LH_Default_PFC_8,0.119035213642441
115825,wave2,baseline,intercept,LH_Default_PFC_9,-0.0574003070561595
115825,wave2,baseline,conjunction,LH_Default_PFC_9,-0.0458199737857064
115825,wave2,baseline,distractor,LH_Default_PFC_9,0.0404783412050306
115825,wave2,baseline,incongruency,LH_Default_PFC_9,-0.0391613793659626
115825,wave2,baseline,target,LH_Default_PFC_9,0.0202767174656877
115825,wave2,baseline,intercept,LH_Default_PHC_1,0.116644248820049
115825,wave2,baseline,conjunction,LH_Default_PHC_1,0.0116513898650505
115825,wave2,baseline,distractor,LH_Default_PHC_1,-0.0281009741541944
115825,wave2,baseline,incongruency,LH_Default_PHC_1,-0.0140533892866256
115825,wave2,baseline,target,LH_Default_PHC_1,0.00619498601593211
115825,wave2,baseline,intercept,LH_Default_Temp_1,0.00808562776395278
115825,wave2,baseline,conjunction,LH_Default_Temp_1,0.0144108078330323
115825,wave2,baseline,distractor,LH_Default_Temp_1,-0.0122408630338588
115825,wave2,baseline,incongruency,LH_Default_Temp_1,0.0220693493242268
115825,wave2,baseline,target,LH_Default_Temp_1,-0.0141896010337808
115825,wave2,baseline,intercept,LH_Default_Temp_2,0.100497574133947
115825,wave2,baseline,conjunction,LH_Default_Temp_2,-0.0135997562750073
115825,wave2,baseline,distractor,LH_Default_Temp_2,0.0123991120409863
115825,wave2,baseline,incongruency,LH_Default_Temp_2,-0.0212919766505594
115825,wave2,baseline,target,LH_Default_Temp_2,0.038232787217985
115825,wave2,baseline,intercept,LH_Default_Temp_3,0.169347228904192
115825,wave2,baseline,conjunction,LH_Default_Temp_3,-0.0139294958094282
115825,wave2,baseline,distractor,LH_Default_Temp_3,0.0199062404381057
115825,wave2,baseline,incongruency,LH_Default_Temp_3,-0.0140026306847054
115825,wave2,baseline,target,LH_Default_Temp_3,0.00367174927295757
115825,wave2,baseline,intercept,LH_Default_Temp_4,0.233251955627566
115825,wave2,baseline,conjunction,LH_Default_Temp_4,-0.0288341125773446
115825,wave2,baseline,distractor,LH_Default_Temp_4,0.0229700537969406
115825,wave2,baseline,incongruency,LH_Default_Temp_4,0.0299956106040894
115825,wave2,baseline,target,LH_Default_Temp_4,0.0608445602844494
115825,wave2,baseline,intercept,LH_Default_Temp_5,0.576951567984177
115825,wave2,baseline,conjunction,LH_Default_Temp_5,-0.0467595593660876
115825,wave2,baseline,distractor,LH_Default_Temp_5,-0.0274447211023424
115825,wave2,baseline,incongruency,LH_Default_Temp_5,0.0603406720534311
115825,wave2,baseline,target,LH_Default_Temp_5,0.0546867447448744
115825,wave2,baseline,intercept,LH_DorsAttn_FEF_1,0.758456316536007
115825,wave2,baseline,conjunction,LH_DorsAttn_FEF_1,-0.0344701927431582
115825,wave2,baseline,distractor,LH_DorsAttn_FEF_1,0.0121944213672889
115825,wave2,baseline,incongruency,LH_DorsAttn_FEF_1,0.0645641581707911
115825,wave2,baseline,target,LH_DorsAttn_FEF_1,-0.0189281894035887
115825,wave2,baseline,intercept,LH_DorsAttn_FEF_2,0.467873006676172
115825,wave2,baseline,conjunction,LH_DorsAttn_FEF_2,-0.199689014960966
115825,wave2,baseline,distractor,LH_DorsAttn_FEF_2,-0.0124616353599101
115825,wave2,baseline,incongruency,LH_DorsAttn_FEF_2,0.220061383267289
115825,wave2,baseline,target,LH_DorsAttn_FEF_2,-0.0123783574520663
115825,wave2,baseline,intercept,LH_DorsAttn_Post_1,0.154107462468415
115825,wave2,baseline,conjunction,LH_DorsAttn_Post_1,0.0129181661930121
115825,wave2,baseline,distractor,LH_DorsAttn_Post_1,-0.00528211696855358
115825,wave2,baseline,incongruency,LH_DorsAttn_Post_1,0.0292057882312564
115825,wave2,baseline,target,LH_DorsAttn_Post_1,-0.00577475899155361
115825,wave2,baseline,intercept,LH_DorsAttn_Post_10,0.1775750724687
115825,wave2,baseline,conjunction,LH_DorsAttn_Post_10,-0.107514989101991
115825,wave2,baseline,distractor,LH_DorsAttn_Post_10,0.0363717293970799
115825,wave2,baseline,incongruency,LH_DorsAttn_Post_10,0.0160789859933419
115825,wave2,baseline,target,LH_DorsAttn_Post_10,0.0134942649063713
115825,wave2,baseline,intercept,LH_DorsAttn_Post_2,0.0658540700086333
115825,wave2,baseline,conjunction,LH_DorsAttn_Post_2,-0.0448983324441367
115825,wave2,baseline,distractor,LH_DorsAttn_Post_2,0.00594297860200593
115825,wave2,baseline,incongruency,LH_DorsAttn_Post_2,0.0917905050851233
115825,wave2,baseline,target,LH_DorsAttn_Post_2,0.0287200049882496
115825,wave2,baseline,intercept,LH_DorsAttn_Post_3,0.851493041507822
115825,wave2,baseline,conjunction,LH_DorsAttn_Post_3,-0.052749850280143
115825,wave2,baseline,distractor,LH_DorsAttn_Post_3,0.00647372744906762
115825,wave2,baseline,incongruency,LH_DorsAttn_Post_3,-0.00546254475351861
115825,wave2,baseline,target,LH_DorsAttn_Post_3,-0.068503257105905
115825,wave2,baseline,intercept,LH_DorsAttn_Post_4,0.873036005641584
115825,wave2,baseline,conjunction,LH_DorsAttn_Post_4,-0.231112391419409
115825,wave2,baseline,distractor,LH_DorsAttn_Post_4,0.0485964285107967
115825,wave2,baseline,incongruency,LH_DorsAttn_Post_4,0.200786920083863
115825,wave2,baseline,target,LH_DorsAttn_Post_4,0.0376892694635885
115825,wave2,baseline,intercept,LH_DorsAttn_Post_5,0.972964457104137
115825,wave2,baseline,conjunction,LH_DorsAttn_Post_5,-0.136516536895733
115825,wave2,baseline,distractor,LH_DorsAttn_Post_5,0.0379786173119353
115825,wave2,baseline,incongruency,LH_DorsAttn_Post_5,0.139234647888652
115825,wave2,baseline,target,LH_DorsAttn_Post_5,0.0195204193734933
115825,wave2,baseline,intercept,LH_DorsAttn_Post_6,0.402494540458403
115825,wave2,baseline,conjunction,LH_DorsAttn_Post_6,-0.109389172208432
115825,wave2,baseline,distractor,LH_DorsAttn_Post_6,0.0232635745587505
115825,wave2,baseline,incongruency,LH_DorsAttn_Post_6,0.108462491400997
115825,wave2,baseline,target,LH_DorsAttn_Post_6,0.0312555871280553
115825,wave2,baseline,intercept,LH_DorsAttn_Post_7,0.628997260081426
115825,wave2,baseline,conjunction,LH_DorsAttn_Post_7,-0.140067881087999
115825,wave2,baseline,distractor,LH_DorsAttn_Post_7,0.070682430317542
115825,wave2,baseline,incongruency,LH_DorsAttn_Post_7,0.118050697787789
115825,wave2,baseline,target,LH_DorsAttn_Post_7,-0.0436659169091109
115825,wave2,baseline,intercept,LH_DorsAttn_Post_8,0.249346361419466
115825,wave2,baseline,conjunction,LH_DorsAttn_Post_8,0.0731489373893323
115825,wave2,baseline,distractor,LH_DorsAttn_Post_8,-0.0175989184137416
115825,wave2,baseline,incongruency,LH_DorsAttn_Post_8,-0.0164477143469701
115825,wave2,baseline,target,LH_DorsAttn_Post_8,0.00717560938725527
115825,wave2,baseline,intercept,LH_DorsAttn_Post_9,0.140371625203778
115825,wave2,baseline,conjunction,LH_DorsAttn_Post_9,-0.13008794024492
115825,wave2,baseline,distractor,LH_DorsAttn_Post_9,-0.00137723826578157
115825,wave2,baseline,incongruency,LH_DorsAttn_Post_9,0.0461008622106946
115825,wave2,baseline,target,LH_DorsAttn_Post_9,0.0704404272331833
115825,wave2,baseline,intercept,LH_DorsAttn_PrCv_1,0.341638228513536
115825,wave2,baseline,conjunction,LH_DorsAttn_PrCv_1,-0.0595912297405751
115825,wave2,baseline,distractor,LH_DorsAttn_PrCv_1,0.00253451836786834
115825,wave2,baseline,incongruency,LH_DorsAttn_PrCv_1,0.145907819130198
115825,wave2,baseline,target,LH_DorsAttn_PrCv_1,0.00279511556709626
115825,wave2,baseline,intercept,LH_Limbic_OFC_1,-0.0585862933595123
115825,wave2,baseline,conjunction,LH_Limbic_OFC_1,0.0172436629927311
115825,wave2,baseline,distractor,LH_Limbic_OFC_1,-0.0216441398178984
115825,wave2,baseline,incongruency,LH_Limbic_OFC_1,-0.000336616677541607
115825,wave2,baseline,target,LH_Limbic_OFC_1,0.0139831246533719
115825,wave2,baseline,intercept,LH_Limbic_OFC_2,-0.0952044117748723
115825,wave2,baseline,conjunction,LH_Limbic_OFC_2,-0.0133554280805609
115825,wave2,baseline,distractor,LH_Limbic_OFC_2,0.0053506473422708
115825,wave2,baseline,incongruency,LH_Limbic_OFC_2,0.0229457697241825
115825,wave2,baseline,target,LH_Limbic_OFC_2,-0.0145663611969837
115825,wave2,baseline,intercept,LH_Limbic_TempPole_1,-0.138061421578521
115825,wave2,baseline,conjunction,LH_Limbic_TempPole_1,-0.0343614430319422
115825,wave2,baseline,distractor,LH_Limbic_TempPole_1,-0.00340118308154115
115825,wave2,baseline,incongruency,LH_Limbic_TempPole_1,0.0436532067495171
