subject,wave,session,term,roi,b
115825,wave2,baseline,intercept,LH_Default_PFC_11,0.102156974085989
115825,wave2,baseline,conjunction,LH_Default_PFC_11,-0.0154053200652839
115825,wave2,baseline,distractor,LH_Default_PFC_11,-0.0336866036762345
115825,wave2,baseline,incongruency,LH_Default_PFC_11,0.19816339074869
115825,wave2,baseline,target,LH_Default_PFC_11,0.00445840664844378
115825,wave2,baseline,intercept,LH_Default_PFC_12,0.0495127668645778
115825,wave2,baseline,conjunction,LH_Default_PFC_12,0.0530462964947836
115825,wave2,baseline,distractor,LH_Default_PFC_12,-0.0503214981412298
115825,wave2,baseline,incongruency,LH_Default_PFC_12,0.0297304580639992
115825,wave2,baseline,target,LH_Default_PFC_12,-0.00697116847489875
115825,wave2,baseline,intercept,LH_Default_PFC_13,0.203355272381043
115825,wave2,baseline,conjunction,LH_Default_PFC_13,-0.0930835067855899
115825,wave2,baseline,distractor,LH_Default_PFC_13,0.0561660967942679
115825,wave2,baseline,incongruency,LH_Default_PFC_13,0.0395360653081754
115825,wave2,baseline,target,LH_Default_PFC_13,0.0833581202223555
115825,wave2,baseline,intercept,LH_Default_PFC_2,-0.123653583788534
115825,wave2,baseline,conjunction,LH_Default_PFC_2,-0.0191612037406906
115825,wave2,baseline,distractor,LH_Default_PFC_2,0.0221950038270337
115825,wave2,baseline,incongruency,LH_Default_PFC_2,0.0179443194467429
115825,wave2,baseline,target,LH_Default_PFC_2,0.0152773657857185
115825,wave2,baseline,intercept,LH_Default_PFC_3,-0.145709734151273
115825,wave2,baseline,conjunction,LH_Default_PFC_3,-0.0436209989958443
115825,wave2,baseline,distractor,LH_Default_PFC_3,0.0182561677655809
115825,wave2,baseline,incongruency,LH_Default_PFC_3,0.0174369688691745
115825,wave2,baseline,target,LH_Default_PFC_3,0.0499809120095182
115825,wave2,baseline,intercept,LH_Default_PFC_4,0.14410429248569
115825,wave2,baseline,conjunction,LH_Default_PFC_4,-0.00687115036076569
115825,wave2,baseline,distractor,LH_Default_PFC_4,0.00119366198760818
115825,wave2,baseline,incongruency,LH_Default_PFC_4,-0.000574750461961349
115825,wave2,baseline,target,LH_Default_PFC_4,0.00167165057009051
115825,wave2,baseline,intercept,LH_Default_PFC_5,0.0242688768752667
115825,wave2,baseline,conjunction,LH_Default_PFC_5,-0.0106578306098485
115825,wave2,baseline,distractor,LH_Default_PFC_5,-0.0438705371323208
115825,wave2,baseline,incongruency,LH_Default_PFC_5,0.040908359350486
115825,wave2,baseline,target,LH_Default_PFC_5,0.0459843400937689
115825,wave2,baseline,intercept,LH_Default_PFC_6,-0.062721140448996
115825,wave2,baseline,conjunction,LH_Default_PFC_6,-0.00505082911151628
115825,wave2,baseline,distractor,LH_Default_PFC_6,-0.0335767169400307
115825,wave2,baseline,incongruency,LH_Default_PFC_6,0.0119530993394694
115825,wave2,baseline,target,LH_Default_PFC_6,0.0366866715079679
115825,wave2,baseline,intercept,LH_Default_PFC_7,-0.204464423963663
115825,wave2,baseline,conjunction,LH_Default_PFC_7,-0.0244668999185356
115825,wave2,baseline,distractor,LH_Default_PFC_7,0.0361726634022858
115825,wave2,baseline,incongruency,LH_Default_PFC_7,0.0130357110971862
115825,wave2,baseline,target,LH_Default_PFC_7,0.0124911841083077
115825,wave2,baseline,intercept,LH_Default_PFC_8,0.166857023200868
115825,wave2,baseline,conjunction,LH_Default_PFC_8,0.00914438330654989
115825,wave2,baseline,distractor,LH_Default_PFC_8,-0.0300486595342915
115825,wave2,baseline,incongruency,LH_Default_PFC_8,-0.046743438904365
115825,wave2,baseline,target,LH_Default_PFC_8,0.0181600017288721
115825,wave2,baseline,intercept,LH_Default_PFC_9,-0.0536329073751431
115825,wave2,baseline,conjunction,LH_Default_PFC_9,-0.00709329544966836
